,community,degree
270,3,633843.7459211776
271,2,1064555.0749577202
272,4,101956.67838189335
273,6,19288080.18488166
274,6,1305512.9036609991
275,7,47482800.468218155
276,8,43571453.50816005
277,7,4592531.306782438
278,6,434365.4812781469
279,6,19339579.342030995
280,6,385207.7640710161
281,0,417347.5203896791
282,7,1154724.6851856236
283,2,30340229.26497183
284,0,1469297.0964792557
285,6,214193.03311763937
286,0,180045607.3228962
287,0,6082.224189659579
288,2,26460.0
289,6,5261424.663250856
290,6,165061.8854423241
291,0,8898.910315146695
292,8,1914807.7857853721
293,0,7115671.0727430675
294,0,9522845.963519385
295,6,53477.15995146279
296,6,75498.77063389691
297,6,3916965.9378958815
298,6,1003636.1172371496
299,6,291507.22709315654
300,7,3339518.6582198017
301,7,424474837.0384585
302,5,2184983.4244949175
303,6,9735668.845985549
304,0,213017.86989669764
305,6,76024.10065274435
306,2,40048981.0756724
307,1,778013.0369418084
308,6,361543.388013954
309,0,469856.9406936304
310,8,9669763.23462638
311,6,799869.3384792982
312,1,2391055.6788138705
313,0,5220165.746816546
314,7,17408723.2225172
315,7,208347.72711613067
316,0,16936.37250910429
317,3,15962230.162652161
318,8,388451.3183271558
319,6,1099110.7479868087
320,8,23224356.147750888
321,8,80375057.51518123
322,1,57587983.55437918
323,1,265140.1052295773
324,6,2576656.0115876566
325,0,98036.48176153391
326,8,16328388.652392915
327,4,2629490.4646157087
328,2,18259160.145260647
329,7,78903821.85908708
330,0,66729.47884878551
331,7,1428033.7421265363
332,6,10584332.580130868
333,8,135418297.7729334
334,6,13650232.878373515
335,7,15428522.247659672
336,8,19862876.612737905
337,7,1577612.9163350652
338,0,510068.2099767167
339,0,453164.4369880045
340,6,245188.00905474072
341,7,3974491.091845272
342,7,8952211.107982146
343,6,1595228.6680728337
344,5,56288.23824141936
345,7,8268521.455501311
346,7,272135411.5339431
347,8,100716.85736211666
348,7,25651413.307029035
349,0,15009.837776246639
350,6,460072.50647180533
351,8,6309.369321159996
352,5,269495.9917099895
353,8,10175.81224712146
354,6,2914837.953429902
355,7,27164.305927321966
356,0,1296845.1026401515
357,7,550767.704075616
358,7,967261.9986186164
359,8,1460667.3239071078
360,4,45255.91372275507
361,0,99721.71365670915
362,5,197687.22038555972
363,6,24117.632425786276
364,5,1205313.7341968748
365,2,115076.36310076753
366,2,29918540.534437086
367,0,2844055.528046044
368,2,1226106.9046573476
369,6,26404.764308581125
370,6,103769.34822128071
371,0,12927284.555043949
372,6,84980017.24748613
373,0,3240917.7291603447
374,7,13950254.052691918
375,6,266592.8730554826
376,0,491363.4850825074
377,0,9576.115904837645
378,6,1162405.9161380264
379,8,13443797.043351917
380,6,598693.5237071082
381,6,85170.0
382,6,42834.03448481866
383,0,8907229.222303912
384,2,97960.1179343019
385,7,7368404.801814209
386,0,2525020.428081432
387,0,213657.911427754
388,7,2852471.2939014947
389,7,1925538.0698922386
390,6,1390.1065835770169
391,7,22155.757584167794
392,7,442122.43857977865
393,7,242640.82709676356
394,6,1135501.1333123988
395,6,354941.075308739
396,8,32006.70821634696
